1.1752257766495746,1.2903225806451601
1.9472312207249836,2.0872865275142303
3.348263522647712,3.453510436432637
5.612753065996986,5.578747628083491
6.892233724399449,6.489563567362428
9.464513192095167,8.235294117647058
13.316141961454882,11.081593927893739
15.950859041750812,11.764705882352942
23.308241032741314,13.927893738140417
32.213661430910065,15.37001897533207
38.35101499458037,15.901328273244783
57.50865546339324,16.62239089184061
78.0181109407283,17.836812144212523
109.22471357645311,18.633776091081593
142.7967681264345,19.127134724857687
