1.706615299075441,0.20277488294934254
3.212094880154101,0.10846289167535139
5.4701623365772285,-0.0366282726330851
8.232284409551212,-0.16001683220359042
11.625158371590636,-0.23997283756315868
15.273249860997595,-0.23299081520731857
18.6709851092726,-0.19700514384849788
23.957937720846715,-0.10318535780585836
30.377873855698795,0.012291458416253676
38.558507098997055,0.12039431107978293
49.255159799593486,0.23556122030437754
62.84427781035514,0.33602577697026437
79.70291464492864,0.41451428154746894
98.69869444081536,0.46386241344631785
